"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4","fit5","lwr5","upr5","hlo"
"Mayotte",1980,175,"Mayotte",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.20001
"Mayotte",1985,175,"Mayotte",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.3
"Mayotte",1990,175,"Mayotte",NA,NA,NA,0,0,0,0,1,0,0,0,0,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.3
"Mayotte",1995,175,"Mayotte",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.806
"Mayotte",2000,175,"Mayotte",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.33801
"Mayotte",2005,175,"Mayotte",NA,NA,NA,0,0,0,0,0,0,0,1,0,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.492
"Mayotte",2010,175,"Mayotte",NA,NA,NA,0,0,0,0,0,0,0,0,1,0,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.16333
"Mayotte",2015,175,"Mayotte",NA,NA,NA,0,0,0,0,0,0,0,0,0,1,"Eastern Africa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.15424
"Mexico",1970,484,"Mexico",NA,0.02419,45.56581,1,0,0,0,0,0,0,0,0,0,"Central America",322.101110456344,287.421919564002,356.780301348687,366.20898922267,330.345415049803,402.072563395537,357.872937347841,319.924407171398,395.821467524284,369.192359647402,333.618126522943,404.76659277186,330.437853951009,305.051346980237,355.824360921782,357.89798
"Mexico",1975,484,"Mexico",NA,0.0227399,44.58572,0,1,0,0,0,0,0,0,0,0,"Central America",320.293228176345,285.792952728784,354.793503623905,371.08611696058,334.903893266314,407.268340654846,356.480778148927,319.227379848663,393.734176449192,372.198269341405,336.922536637854,407.474002044955,332.757881121294,307.625260602558,357.890501640029,351.28867
"Mexico",1980,484,"Mexico",NA,0.0327019,37.26701,0,0,1,0,0,0,0,0,0,0,"Central America",333.766115742824,300.26174975913,367.270481726518,368.610491602894,333.839696163058,403.38128704273,373.209399136359,337.296002609743,409.122795662976,391.503894692027,358.904412353859,424.103377030195,354.283520527459,331.777944267413,376.789096787504,349.94931
"Mexico",1985,484,"Mexico",NA,0.0228201,32.88813,0,0,0,1,0,0,0,0,0,0,"Central America",352.355210541542,320.961465507619,383.748955575465,382.857082293814,349.256955385808,416.45720920182,418.150537444069,386.2751779042,450.025896983938,405.447867168894,373.052833808689,437.842900529099,363.961379545126,341.658865966589,386.263893123664,351.76135
"Mexico",1990,484,"Mexico",NA,0.0225064,30.08121,0,0,0,0,1,0,0,0,0,0,"Central America",344.823445412322,317.037529090816,372.609361733828,373.46619259088,341.543469376674,405.388915805087,400.567808417528,375.863638862793,425.271977972262,413.476640374614,381.258237163806,445.695043585423,371.381603444075,349.331775143278,393.431431744871,334.29367
"Mexico",1995,484,"Mexico",363.22,0.0353107,27.94916,0,0,0,0,0,1,0,0,0,0,"Central America",384.047575223924,359.889632556102,408.205517891746,408.57956962183,378.676400608853,438.482738634807,422.711946343643,404.928928134923,440.494964552363,417.604802932703,386.178061546684,449.031544318722,379.653274465649,358.586763889999,400.719785041299,363.22
"Mexico",2000,484,"Mexico",403.33,0.0449755,27.22863,0,0,0,0,0,0,1,0,0,0,"Central America",373.099539921261,349.462071535791,396.737008306731,410.190297050398,380.673842625179,439.706751475618,414.749215999534,399.861336040847,429.63709595822,418.193615939216,386.921308298801,449.465923579632,383.527255149402,362.582856364221,404.471653934582,403.33
"Mexico",2005,484,"Mexico",435.78,0.0484883,28.09057,0,0,0,0,0,0,0,1,0,0,"Central America",379.611671904259,357.472969127387,401.75037468113,417.452047284839,388.169238371869,446.734856197809,405.566777702077,392.115495684139,419.018059720015,415.212064943426,383.898383693908,446.525746192945,381.939038454439,360.849415202018,403.028661706861,435.78
"Mexico",2010,484,"Mexico",440.92,0.0414637,27.87496,0,0,0,0,0,0,0,0,1,0,"Central America",380.416644345705,358.119117708268,402.714170983143,422.399822187521,392.968826578142,451.8308177969,404.386965329507,389.588854084024,419.185076574991,416.886299654213,385.601296731802,448.171302576624,381.094430420067,360.144867402041,402.043993438094,440.92
"Mexico",2015,484,"Mexico",443.36,0.0507253,26.74043,0,0,0,0,0,0,0,0,0,1,"Central America",394.334911623268,371.339733480629,417.330089765906,427.988263855411,398.430701219235,457.545826491587,419.04963478397,402.07296131592,436.026308252021,418.713216530447,387.355130868048,450.071302192847,385.990714686294,364.882518572193,407.098910800396,443.36
"Mongolia",1970,496,"Mongolia",NA,0.0210977,30.81688,1,0,0,0,0,0,0,0,0,0,"Eastern Asia",534.482299545011,502.470124203208,566.494474886814,370.058393210842,318.829773380563,421.28701304112,425.81659372599,389.154262887752,462.478924564229,417.237945175656,366.456670006977,468.019220344334,541.72859238435,521.284503505029,562.17268126367,547.77002
"Mongolia",1975,496,"Mongolia",NA,0.01986,30.88465,0,1,0,0,0,0,0,0,0,0,"Eastern Asia",530.42113567901,498.828956909486,562.013314448533,374.50837800319,323.294207606103,425.722548400277,419.596927193503,383.450241621094,455.743612765912,417.232213659289,366.352257518604,468.112169799975,541.297808258424,520.771859441134,561.823757075713,548.10999
"Mongolia",1980,496,"Mongolia",NA,0.025597,31.91966,0,0,1,0,0,0,0,0,0,0,"Eastern Asia",524.584380754318,493.170815874968,555.997945633668,369.697949126923,319.443611465104,419.952286788742,397.557843078083,361.889330668135,433.226355488031,413.422550235007,363.018903997698,463.826196472316,539.697605843807,519.341472751984,560.053738935629,499.03
"Mongolia",1985,496,"Mongolia",NA,0.0243714,30.48001,0,0,0,1,0,0,0,0,0,0,"Eastern Asia",538.686372922787,510.124826568043,567.24791927753,381.288505494262,331.727444782229,430.849566206295,429.341955574557,397.768821617208,460.915089531905,417.70129013151,367.15607654937,468.24650371365,543.288244032762,523.034327154663,563.54216091086,530.30334
"Mongolia",1990,496,"Mongolia",NA,0.0197348,25.54961,0,0,0,0,1,0,0,0,0,0,"Eastern Asia",534.835535550223,509.184775453046,560.4862956474,373.467257394909,324.172622926838,422.76189186298,421.356668435133,396.581396498503,446.131940371764,432.421137758204,381.052000415528,483.79027510088,555.496418021818,535.077813004243,575.915023039394,553.53998
"Mongolia",1995,496,"Mongolia",NA,0.0486255,28.70768,0,0,0,0,0,1,0,0,0,0,"Eastern Asia",566.098880774732,542.143981572486,590.053779976978,403.708572080258,356.895425787633,450.521718372883,419.844513560996,401.623556421741,438.065470700252,419.076963446487,369.502993176261,468.650933716713,552.914501844034,532.152275894153,573.676727793915,572.61334
"Mongolia",2000,496,"Mongolia",379.44,0.0569563,32.05943,0,0,0,0,0,0,1,0,0,0,"Eastern Asia",545.902798011947,521.878377970639,569.927218053256,404.049884965989,358.486741613203,449.613028318774,393.017835343145,376.031958602072,410.003712084218,408.287899581289,358.826565508243,457.749233654335,545.661696000642,523.531686455202,567.791705546082,379.44
"Mongolia",2005,496,"Mongolia",438.28,0.0491749,32.07043,0,0,0,0,0,0,0,1,0,0,"Eastern Asia",551.715165936537,528.695816339892,574.734515533181,413.670115034011,368.106971681225,459.233258386796,387.225777733517,372.942971008185,401.508584458849,409.432100418713,359.970766345667,458.893434491759,544.059990663913,522.846100928173,565.273880399653,438.28
"Mongolia",2010,496,"Mongolia",NA,0.0398487,28.62693,0,0,0,0,0,0,0,0,1,0,"Eastern Asia",559.08660534677,536.638134655927,581.535076037614,420.231638874725,373.811103199845,466.652174549605,400.838415922037,385.896378382421,415.780453461652,420.632420167086,370.830202922419,470.434637411753,551.356274658893,531.208065763954,571.504483553832,585.48199
"Mongolia",2015,496,"Mongolia",NA,0.0448113,29.66954,0,0,0,0,0,0,0,0,0,1,"Eastern Asia",567.245061020626,543.784213516345,590.705908524908,425.78999384413,379.557370953999,472.022616734261,405.245107628871,388.106700830326,422.383514427415,416.91812931564,367.324212149764,466.512046481516,549.579327604527,529.049757519471,570.108897689583,584.02802
"Montenegro",1970,499,"Montenegro",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",1975,499,"Montenegro",NA,NA,NA,0,1,0,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Montenegro",1980,499,"Montenegro",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.59003
"Montenegro",1985,499,"Montenegro",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.59003
"Montenegro",1990,499,"Montenegro",NA,NA,NA,0,0,0,0,1,0,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.59003
"Montenegro",1995,499,"Montenegro",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.12
"Montenegro",2000,499,"Montenegro",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.12
"Montenegro",2005,499,"Montenegro",425.49,NA,NA,0,0,0,0,0,0,0,1,0,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.49
"Montenegro",2010,499,"Montenegro",424.16,NA,NA,0,0,0,0,0,0,0,0,1,0,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.16
"Montenegro",2015,499,"Montenegro",441.38,NA,NA,0,0,0,0,0,0,0,0,0,1,"Southern Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.38
"Morocco",1970,504,"Morocco",NA,0.0447359,35.05228,1,0,0,0,0,0,0,0,0,0,"Northern Africa",339.431525614849,302.420571568562,376.442479661136,307.451075377073,269.893742503903,345.008408250244,407.389417217662,370.419950697925,444.358883737399,338.204200070693,302.446191538039,373.962208603347,350.501395767671,323.444902258975,377.557889276368,486.20001
"Morocco",1975,504,"Morocco",NA,0.0596828,36.74045,0,1,0,0,0,0,0,0,0,0,"Northern Africa",335.492335919287,298.698673472241,372.285998366333,308.372596014851,270.850082106766,345.895109922936,394.460035871174,357.813003771637,431.107067970711,331.14602564927,294.343082897141,367.948968401398,349.020817200804,321.099186935169,376.942447466438,486.20001
"Morocco",1980,504,"Morocco",NA,0.0565632,36.55552,0,0,1,0,0,0,0,0,0,0,"Northern Africa",330.320737420856,293.237071262928,367.404403578784,305.616641438973,267.798158969762,343.435123908183,377.63102858328,340.938331336236,414.323725830324,332.143123103355,295.591235479246,368.695010727465,348.88349084442,321.18750075739,376.57948093145,486.20001
"Morocco",1985,504,"Morocco",NA,0.0497175,26.67138,0,0,0,1,0,0,0,0,0,0,"Northern Africa",361.692511531418,327.212849647487,396.172173415349,321.356378336867,284.756849818138,357.955906855596,448.13281502135,416.791053921566,479.474576121134,361.282480275149,326.218654948969,396.346305601329,373.852588224316,347.853050717774,399.852125730859,219.3
"Morocco",1990,504,"Morocco",NA,0.0454621,26.96731,0,0,0,0,1,0,0,0,0,0,"Northern Africa",346.448908814842,315.438907637516,377.458909992169,311.527364733825,276.957035103988,346.097694363661,416.037431589867,392.528500691059,439.546362488675,361.08384507748,326.102812400349,396.064877754611,372.203717017855,346.197343690179,398.21009034553,219.3
"Morocco",1995,504,"Morocco",NA,0.0499684,27.99473,0,0,0,0,0,1,0,0,0,0,"Northern Africa",376.846011625284,347.77747803035,405.914545220218,346.969546640047,313.244774178329,380.694319101764,423.199955698942,404.92105775406,441.478853643824,357.48167638363,322.38769581028,392.575656956981,370.375064495399,344.279218389066,396.470910601731,340.81897
"Morocco",2000,504,"Morocco",347.24,0.0400722,28.18648,0,0,0,0,0,0,1,0,0,0,"Northern Africa",359.445100404703,331.695944512314,387.194256297093,351.779883877389,319.084193999061,384.475573755716,410.09350917846,395.307251826785,424.879766530136,358.431387842973,323.44914804173,393.413627644216,367.864121179232,341.681055978024,394.047186380439,347.24
"Morocco",2005,504,"Morocco",364.01,0.053014,26.91667,0,0,0,0,0,0,0,1,0,0,"Northern Africa",372.784147069216,345.950931851812,399.617362286621,358.127008531077,325.449904276739,390.804112785414,411.201925435678,397.402470005784,425.001380865573,360.087028158686,324.912207177004,395.261849140368,373.864732955011,347.786668998956,399.942796911066,364.01
"Morocco",2010,504,"Morocco",354.11,0.0356564,26.02762,0,0,0,0,0,0,0,0,1,0,"Northern Africa",372.718103954287,345.151888987271,400.284318921303,365.193561640064,332.495158067472,397.891965212656,412.638832221247,398.077363098647,427.200301343847,365.237097853218,330.18255494293,400.291640763505,372.727626750782,346.475068734852,398.980184766712,354.11
"Morocco",2015,504,"Morocco",380.75,0.0396937,26.8269,0,0,0,0,0,0,0,0,0,1,"Northern Africa",381.200569962674,353.93021698005,408.470922945298,371.009545951468,338.338863146425,403.680228756511,418.124811591183,401.993182162589,434.256441019777,362.354486145125,327.38238701182,397.326585278429,371.412454813622,345.299503819637,397.525405807607,380.75
"Mozambique",1970,508,"Mozambique",NA,0.0346792,66.03444,1,0,0,0,0,0,0,0,0,0,"Eastern Africa",286.112708827858,252.492500834588,319.732916821128,279.825325809018,237.870444966106,321.78020665193,263.87573148897,220.852550757195,306.898912220746,299.419389091797,258.699824904466,340.138953279127,287.369730353197,264.290446396743,310.449014309652,486.20001
"Mozambique",1975,508,"Mozambique",NA,0.0333002,85.66572,0,1,0,0,0,0,0,0,0,0,"Eastern Africa",239.048777975715,198.03930559228,280.05825035915,277.043372248857,231.403053548981,322.683690948734,167.330994276489,117.878126391875,216.783862161104,243.806804448611,198.023806224766,289.589802672456,234.751538208822,201.147438210331,268.355638207312,486.20001
"Mozambique",1980,508,"Mozambique",NA,0.0430246,65.64223,0,0,1,0,0,0,0,0,0,0,"Eastern Africa",280.373270276701,246.098971405042,314.647569148359,279.323827507894,237.762659825906,320.884995189883,242.702115565596,199.740444716146,285.663786415047,299.273947031846,258.748294888233,339.799599175459,290.101757790646,266.907243606673,313.296271974619,486.20001
"Mozambique",1985,508,"Mozambique",NA,0.0444873,59.50207,0,0,0,1,0,0,0,0,0,0,"Eastern Africa",305.411228015844,274.941416702767,335.881039328921,292.171898459108,251.199523759658,333.144273158557,296.315036667251,258.126863830068,334.503209504434,316.512331016613,276.078075534797,356.946586498429,306.767786921402,286.055367469871,327.480206372934,219.3
"Mozambique",1990,508,"Mozambique",219.3,0.0588952,55.04113,0,0,0,0,1,0,0,0,0,0,"Eastern Africa",304.860842366073,278.537324625133,331.184360107013,280.731875473851,241.618850851798,319.844900095905,287.069813735971,254.773278794776,319.366348677167,327.020371735966,286.036418208065,368.004325263868,321.572618293925,300.947638190906,342.197598396944,219.3
"Mozambique",1995,508,"Mozambique",NA,0.0259151,59.9896,0,0,0,0,0,1,0,0,0,0,"Eastern Africa",318.119331163934,294.581724207332,341.656938120536,321.499705512827,282.390605847646,360.608805178008,274.344026621835,247.660172283836,301.027880959834,317.931621389575,276.829818486684,359.033424292466,301.715107123352,280.991474103976,322.438740142728,384.806
"Mozambique",2000,508,"Mozambique",387.03,0.0371592,65.60125,0,0,0,0,0,0,1,0,0,0,"Eastern Africa",293.6220697955,268.997186221575,318.246953369426,320.475726246834,282.618319343012,358.333133150657,237.222937116856,209.946944116513,264.498930117199,300.276515237402,259.659239661036,340.893790813769,289.025801636542,266.092337384597,311.959265888487,387.03
"Mozambique",2005,508,"Mozambique",322.74,0.043522,64.73689,0,0,0,0,0,0,0,1,0,0,"Eastern Africa",304.574187588732,279.602972044673,329.54540313279,327.862398279317,290.034923648347,365.689872910287,236.146055404556,208.850143348543,263.44196746057,301.773113026633,261.310437592079,342.235788461187,292.616020688621,269.803407029737,315.428634347505,322.74
"Mozambique",2010,508,"Mozambique",NA,0.062778,55.70163,0,0,0,0,0,0,0,0,1,0,"Eastern Africa",330.728672980325,306.073506245895,355.383839714755,331.328580414009,292.904449083622,369.752711744395,276.935871574429,248.730616081127,305.141127067731,324.555715581617,283.501390284306,365.610040878929,320.596232216549,299.217822169884,341.974642263215,358.16333
"Mozambique",2015,508,"Mozambique",NA,0.0592523,53.99406,0,0,0,0,0,0,0,0,0,1,"Eastern Africa",342.997177234467,317.948076806032,368.046277662901,339.442469205955,300.869763873259,378.015174538651,293.634806849613,264.69014865036,322.579465048865,329.943736422868,288.808829799289,371.078643046447,324.436401510901,304.060643020202,344.812160001599,385.15424
"Myanmar",1970,104,"Myanmar",NA,0.0178016,45.99407,1,0,0,0,0,0,0,0,0,0,"South-Eastern Asia",414.409312240049,381.073050822346,447.745573657753,NA,NA,NA,355.591414518508,317.362925661107,393.819903375909,NA,NA,NA,NA,NA,NA,470.32001
"Myanmar",1975,104,"Myanmar",NA,0.0174877,50.50785,0,1,0,0,0,0,0,0,0,0,"South-Eastern Asia",400.792743638415,365.900773015059,435.684714261771,NA,NA,NA,328.889987464432,290.224740156326,367.555234772538,NA,NA,NA,NA,NA,NA,474.66
"Myanmar",1980,104,"Myanmar",NA,0.0290996,52.52309,0,0,1,0,0,0,0,0,0,0,"South-Eastern Asia",394.139170333224,357.202788919664,431.075551746784,NA,NA,NA,302.605421134097,263.808631906131,341.402210362063,NA,NA,NA,NA,NA,NA,460.29001
"Myanmar",1985,104,"Myanmar",NA,0.0310213,54.07864,0,0,0,1,0,0,0,0,0,0,"South-Eastern Asia",402.378143275067,367.072105064049,437.684181486085,NA,NA,NA,320.711631648201,284.819239597489,356.604023698912,NA,NA,NA,NA,NA,NA,485.095
"Myanmar",1990,104,"Myanmar",NA,0.0286555,48.61192,0,0,0,0,1,0,0,0,0,0,"South-Eastern Asia",400.221801373021,369.98680813332,430.456794612723,NA,NA,NA,315.310554987568,287.131450589929,343.489659385208,NA,NA,NA,NA,NA,NA,512.75
"Myanmar",1995,104,"Myanmar",NA,0.0120248,38.35346,0,0,0,0,0,1,0,0,0,0,"South-Eastern Asia",450.600443794777,425.661679269345,475.539208320208,NA,NA,NA,373.569193737615,351.990568650628,395.147818824602,NA,NA,NA,NA,NA,NA,546.40997
"Myanmar",2000,104,"Myanmar",NA,0.0321533,32.48065,0,0,0,0,0,0,1,0,0,0,"South-Eastern Asia",453.349160389503,431.939578547811,474.758742231194,NA,NA,NA,389.891418807428,374.453899992256,405.3289376226,NA,NA,NA,NA,NA,NA,468.32401
"Myanmar",2005,104,"Myanmar",NA,0.0261218,29.43055,0,0,0,0,0,0,0,1,0,0,"South-Eastern Asia",466.283146015788,445.577349545568,486.988942486007,NA,NA,NA,398.314837427263,383.710561371908,412.919113482617,NA,NA,NA,NA,NA,NA,464.85001
"Myanmar",2010,104,"Myanmar",NA,0.0078744,27.89011,0,0,0,0,0,0,0,0,1,0,"South-Eastern Asia",467.44547842631,444.864001927757,490.026954924862,NA,NA,NA,402.716603122848,383.033232386437,422.399973859258,NA,NA,NA,NA,NA,NA,474.69
